image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/356/108764/56091__AST_IM_20220726_133312.jpeg,True,108764,356,Stairs,9 steps.,56091,AST_IM_20220726_133312.jpeg,,,,,,No railings,9.0,,,,,,True,medium (5-20m),,,
data/citywide/images/356/110087/92001__AST_EX_20251210_120332.jpeg,True,110087,356,Stairs,"8 steps with railing in the middle needs paint, moss and grass growing in the center",92001,AST_EX_20251210_120332.jpeg,,,,,,,5.0,Rock/Stone,,,,,True,medium (5-20m),,,
data/citywide/images/253/46340/72712__AST_EX_20240814_102636.jpeg,True,46340,253,Trail Bridge,Akamina Road To Wall Lake; Additional notes: not damaged during wildfire in 2017 ; Item description: BRIDGE OVER WALL CREEK AT LAKE OUTFLOW; Specifications: LOG ;,72712,AST_EX_20240814_102636.jpeg,Timber,Beam,Timber,,No,,7.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46340/72713__AST_EX_20240814_102613.jpeg,True,46340,253,Trail Bridge,Akamina Road To Wall Lake; Additional notes: not damaged during wildfire in 2017 ; Item description: BRIDGE OVER WALL CREEK AT LAKE OUTFLOW; Specifications: LOG ;,72713,AST_EX_20240814_102613.jpeg,Timber,Beam,Timber,,No,,7.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46340/72714__AST_EX_20240814_102658.jpeg,True,46340,253,Trail Bridge,Akamina Road To Wall Lake; Additional notes: not damaged during wildfire in 2017 ; Item description: BRIDGE OVER WALL CREEK AT LAKE OUTFLOW; Specifications: LOG ;,72714,AST_EX_20240814_102658.jpeg,Timber,Beam,Timber,,No,,7.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46340/72718__AST_EX_20240814_102716.jpeg,True,46340,253,Trail Bridge,Akamina Road To Wall Lake; Additional notes: not damaged during wildfire in 2017 ; Item description: BRIDGE OVER WALL CREEK AT LAKE OUTFLOW; Specifications: LOG ;,72718,AST_EX_20240814_102716.jpeg,Timber,Beam,Timber,,No,,7.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46922/59881__IMG_3657.JPG,True,46922,253,Trail Bridge,Bridge over Danny Moore Creek. Wood decking on steel I beams.,59881,IMG_3657.JPG,,Beam,Timber,,Yes,No railings,10.0,Steel,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/46925/59520__Bridge.JPG,True,46925,253,Trail Bridge,"10""X10""X22' wood stringers 2"" X 6"" X 3' wood decking",59520,Bridge.JPG,,Beam,Timber,,No,No railings,8.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46926/55579__IMG_8936.JPG,True,46926,253,Trail Bridge,"STRINGERS 10""X10""X18FT DECKINGROUGH CUT 2X6 3FEET WIDE ;",55579,IMG_8936.JPG,,Beam,Timber,,No,No railings,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46929/55377__IMG_9002.JPG,True,46929,253,Trail Bridge,Log bridge,55377,IMG_9002.JPG,,Beam,,,No,No railings,5.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/47299/10494__AST_EX_20210804_153822.jpeg,True,47299,253,Trail Bridge,Beatton Day Use,10494,AST_EX_20210804_153822.jpeg,,,Timber,,No,,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/47299/69664__AST_EX_20240615_152418.jpeg,True,47299,253,Trail Bridge,Beatton Day Use,69664,AST_EX_20240615_152418.jpeg,,,Timber,,No,,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/47637/89365__AST_EX_20251010_120542.jpeg,True,47637,253,Trail Bridge,"OVER PHELIX CREEK up from original bridge, GOAT LOOKOUT TRAIL; Specifications: 2X6 PLANKS ON CEDAR LOG. 4X4 POSTS 1/2"" POLY ROPE HANDRAIL",89365,AST_EX_20251010_120542.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/47637/89367__AST_EX_20251010_120124.jpeg,True,47637,253,Trail Bridge,"OVER PHELIX CREEK up from original bridge, GOAT LOOKOUT TRAIL; Specifications: 2X6 PLANKS ON CEDAR LOG. 4X4 POSTS 1/2"" POLY ROPE HANDRAIL",89367,AST_EX_20251010_120124.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/48296/17697__AST_EX_20210823_113827.jpeg,True,48296,253,Trail Bridge,Brandywine Falls Day Use; Additional notes: ZT; Item description: ACROSS BRANDYWINE CREEK; Comments: REPLACEMENT OF OLD STRUCTURE,17697,AST_EX_20210823_113827.jpeg,,Beam,Timber,,Yes,,15.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/48340/10720__AST_EX_20210805_150953.jpeg,True,48340,253,Trail Bridge,Bridal Veil Falls Day Use,10720,AST_EX_20210805_150953.jpeg,,,Timber,,Yes,No railings,4.0,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/48341/10732__AST_EX_20210805_150527.jpeg,True,48341,253,Trail Bridge,Bridal Veil Falls Day Use,10732,AST_EX_20210805_150527.jpeg,,,Steel,,Yes,No railings,5.0,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/48342/10734__AST_EX_20210805_145833.jpeg,True,48342,253,Trail Bridge,Bridal Veil Falls Day Use,10734,AST_EX_20210805_145833.jpeg,,,Timber,,Yes,No railings,2.5,,,Steel,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/48343/10737__AST_EX_20210805_144402.jpeg,True,48343,253,Trail Bridge,Bridal Veil Falls Day Use,10737,AST_EX_20210805_144402.jpeg,,,Timber,,No,,8.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/48344/10723__AST_EX_20210805_143944.jpeg,True,48344,253,Trail Bridge,"Bridal Veil Falls Day Use; Additional notes: y; Specifications: 4 FOOT BRIDGES, 2.5M X 6M ; Comments: GOOD",10723,AST_EX_20210805_143944.jpeg,,,Timber,,No,,5.0,,,Steel,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/48345/10719__AST_EX_20210805_151203.jpeg,True,48345,253,Trail Bridge,Bridal Veil Falls Day Use,10719,AST_EX_20210805_151203.jpeg,,,Timber,,Yes,No railings,4.0,Metal,,,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/49057/52758__AST_EX_20220707_144812.jpeg,True,49057,253,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,52758,AST_EX_20220707_144812.jpeg,Steel,Beam,Timber,,No,No railings,19.0,Metal,,Steel,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49057/52759__AST_EX_20220707_144747.jpeg,True,49057,253,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,52759,AST_EX_20220707_144747.jpeg,Steel,Beam,Timber,,No,No railings,19.0,Metal,,Steel,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49057/52773__AST_EX_20220707_144719.jpeg,True,49057,253,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #3; Specifications: REPLACED 2001 LAKE INLET STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,52773,AST_EX_20220707_144719.jpeg,Steel,Beam,Timber,,No,No railings,19.0,Metal,,Steel,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49058/52800__AST_EX_20220707_111437.jpeg,True,49058,253,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,52800,AST_EX_20220707_111437.jpeg,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,0.75,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/49058/52815__AST_EX_20220707_111445.jpeg,True,49058,253,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,52815,AST_EX_20220707_111445.jpeg,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,0.75,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/49058/52816__AST_EX_20220707_111405.jpeg,True,49058,253,Trail Bridge,Champion Lakes Backcountry; Item description: BRIDGE #1; Specifications: OVER BEAVER POND & MARSH ; Comments: FAIR,52816,AST_EX_20220707_111405.jpeg,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,0.75,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/49059/52810__AST_EX_20220707_123505.jpeg,True,49059,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #4, REPLACED 2001; Specifications: REPLACED 2002 STEEL I-BEAM RECYCLED PLASTIC SILLS CEDAR DECKING; Comments: FAIR",52810,AST_EX_20220707_123505.jpeg,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/49059/52826__AST_EX_20220707_123534.jpeg,True,49059,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #4, REPLACED 2001; Specifications: REPLACED 2002 STEEL I-BEAM RECYCLED PLASTIC SILLS CEDAR DECKING; Comments: FAIR",52826,AST_EX_20220707_123534.jpeg,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/49060/52793__AST_EX_20220707_124156.jpeg,True,49060,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",52793,AST_EX_20220707_124156.jpeg,Timber,Beam,Timber,,No,No railings,23.0,Steel,,Steel,,1.0,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/49060/52796__AST_EX_20220707_124145.jpeg,True,49060,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",52796,AST_EX_20220707_124145.jpeg,Timber,Beam,Timber,,No,No railings,23.0,Steel,,Steel,,1.0,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/49060/52797__AST_EX_20220707_124315.jpeg,True,49060,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",52797,AST_EX_20220707_124315.jpeg,Timber,Beam,Timber,,No,No railings,23.0,Steel,,Steel,,1.0,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/49060/52813__AST_EX_20220707_124357.jpeg,True,49060,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #2, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: FAIR",52813,AST_EX_20220707_124357.jpeg,Timber,Beam,Timber,,No,No railings,23.0,Steel,,Steel,,1.0,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/49061/52807__AST_EX_20220707_125637.jpeg,True,49061,253,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001; Specifications: STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,52807,AST_EX_20220707_125637.jpeg,Concrete,Beam,Timber,,No,No railings,2.7,Steel,,Steel,,0.75,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/49061/52809__AST_EX_20220707_125254.jpeg,True,49061,253,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001; Specifications: STEEL I-BEAM CEDAR DECKING RECYCLED PLASTIC SILLS ; Comments: FAIR,52809,AST_EX_20220707_125254.jpeg,Concrete,Beam,Timber,,No,No railings,2.7,Steel,,Steel,,0.75,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/49062/52782__AST_EX_20220707_102209.jpeg,True,49062,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",52782,AST_EX_20220707_102209.jpeg,Concrete,Truss,Asphalt,,No,No railings,2.5,Concrete,,Concrete,,2.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/49062/52802__AST_EX_20220707_102138.jpeg,True,49062,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",52802,AST_EX_20220707_102138.jpeg,Concrete,Truss,Asphalt,,No,No railings,2.5,Concrete,,Concrete,,2.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/49062/52829__AST_EX_20220707_102122.jpeg,True,49062,253,Trail Bridge,"Champion Lakes Backcountry; Item description: BRIDGE #5, REPLACED 2001; Specifications: RECONSTRUCTED 2002 STEEL I-BEAMS CEDAR DECKING RECYLCED PLASTIC SILLS; Comments: FAIR",52829,AST_EX_20220707_102122.jpeg,Concrete,Truss,Asphalt,,No,No railings,2.5,Concrete,,Concrete,,2.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/49063/52756__AST_EX_20220707_155645.jpeg,True,49063,253,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001 STEEL I-BEAM ; Specifications: CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: GOOD,52756,AST_EX_20220707_155645.jpeg,Steel,Truss,Timber,,No,,8.0,Metal,,Concrete,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49063/52764__AST_EX_20220707_155352.jpeg,True,49063,253,Trail Bridge,Champion Lakes Backcountry; Item description: REPLACED 2001 STEEL I-BEAM ; Specifications: CEDAR DECKING RECYCLED PLASTIC SILLS; Comments: GOOD,52764,AST_EX_20220707_155352.jpeg,Steel,Truss,Timber,,No,,8.0,Metal,,Concrete,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49243/51320__AST_EX_20220702_104338.jpeg,True,49243,253,Trail Bridge,Additional notes: Greendrop trail wooden bridge over seasonal creek,51320,AST_EX_20220702_104338.jpeg,Timber,,,,,No railings,2.0,,,,,,True,short (<6m),,,
data/citywide/images/253/49244/51322__AST_EX_20220702_103814.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,51322,AST_EX_20220702_103814.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85435__AST_EX_20250726_112740.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85435,AST_EX_20250726_112740.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85436__AST_EX_20250726_112912.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85436,AST_EX_20250726_112912.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85441__AST_EX_20250726_112724.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85441,AST_EX_20250726_112724.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85442__AST_EX_20250726_112708.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85442,AST_EX_20250726_112708.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85446__AST_EX_20250726_112524.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85446,AST_EX_20250726_112524.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85447__AST_EX_20250726_112543.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85447,AST_EX_20250726_112543.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85438__AST_EX_20250726_112606.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85438,AST_EX_20250726_112606.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49244/85451__AST_EX_20250726_112652.jpeg,True,49244,253,Trail Bridge,Additional notes: Greendrop trail from Lindeman lake,85451,AST_EX_20250726_112652.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/49497/18671__IMG_4125.JPG,True,49497,253,Trail Bridge,Conkle Lake Backcountry; Item description: ON LAKE TRAIL; Specifications: CROSSING CONKLE CREEKLOG STRINGERS2 X 6 DECKING C/W RAILING ; Comments: FAIR,18671,IMG_4125.JPG,Concrete,Beam,Timber,1.5,Yes,2 railings,10.5,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/49497/90612__2025_new_foot_bridge_across_outflow_creek.jpg,True,49497,253,Trail Bridge,Conkle Lake Backcountry; Item description: ON LAKE TRAIL; Specifications: CROSSING CONKLE CREEKLOG STRINGERS2 X 6 DECKING C/W RAILING ; Comments: FAIR,90612,2025 new foot bridge across outflow creek.jpg,Concrete,Beam,Timber,1.5,Yes,2 railings,10.5,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/49664/35820__AST_EX_20220211_111532.jpeg,True,49664,253,Trail Bridge,66 Mile Trestle Day Use; Additional notes: Is this the actual trestle? Thought this was owned by TRAN; Item description: 66 MILE TRESTLE BRIDGE;,35820,AST_EX_20220211_111532.jpeg,Steel,Truss,Steel,,Yes,,100.0,Timber/Wood,,Timber,,3.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/49664/35818__AST_EX_20220211_111547.jpeg,True,49664,253,Trail Bridge,66 Mile Trestle Day Use; Additional notes: Is this the actual trestle? Thought this was owned by TRAN; Item description: 66 MILE TRESTLE BRIDGE;,35818,AST_EX_20220211_111547.jpeg,Steel,Truss,Steel,,Yes,,100.0,Timber/Wood,,Timber,,3.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/50654/73031__AST_EX_20240830_162340.jpeg,True,50654,253,Trail Bridge,Dionisio Point Day Use; Additional notes: Length unknown;,73031,AST_EX_20240830_162340.jpeg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50654/53275__AST_EX_20220712_124202.jpeg,True,50654,253,Trail Bridge,Dionisio Point Day Use; Additional notes: Length unknown;,53275,AST_EX_20220712_124202.jpeg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50770/17555__AST_EX_20210822_144155.jpeg,True,50770,253,Trail Bridge,Drumbeg Day Use; Additional notes: Length unknown;,17555,AST_EX_20210822_144155.jpeg,Concrete,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50770/27481__AST_EX_20211016_115949.jpeg,True,50770,253,Trail Bridge,Drumbeg Day Use; Additional notes: Length unknown;,27481,AST_EX_20211016_115949.jpeg,Concrete,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50770/75427__AST_EX_20241022_110404.jpeg,True,50770,253,Trail Bridge,Drumbeg Day Use; Additional notes: Length unknown;,75427,AST_EX_20241022_110404.jpeg,Concrete,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50770/27484__AST_EX_20211016_115927.jpeg,True,50770,253,Trail Bridge,Drumbeg Day Use; Additional notes: Length unknown;,27484,AST_EX_20211016_115927.jpeg,Concrete,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50821/64545__AST_EX_20230125_132741.jpeg,True,50821,253,Trail Bridge,"218 m plus 15 stairs; MUD LAKE BRIDGE; BOMB SQUAD BUILT ; WOOD STRINGERS, HAND RAILS, EXPANDED METAL ON BRIGE DECK",64545,AST_EX_20230125_132741.jpeg,Timber,Beam,Timber,,No,,13.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/50770/75428__AST_EX_20241022_110358.jpeg,True,50770,253,Trail Bridge,Drumbeg Day Use; Additional notes: Length unknown;,75428,AST_EX_20241022_110358.jpeg,Concrete,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50821/64546__AST_EX_20230125_132650.jpeg,True,50821,253,Trail Bridge,"218 m plus 15 stairs; MUD LAKE BRIDGE; BOMB SQUAD BUILT ; WOOD STRINGERS, HAND RAILS, EXPANDED METAL ON BRIGE DECK",64546,AST_EX_20230125_132650.jpeg,Timber,Beam,Timber,,No,,13.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/50822/64550__AST_EX_20230125_153836.jpeg,True,50822,253,Trail Bridge,5m; CABLE CROSSING BRIDGE; BOMB SQUAD BUILT,64550,AST_EX_20230125_153836.jpeg,Steel,Beam,Timber,,No,,14.0,Metal,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/50822/64554__AST_EX_20230125_153855.jpeg,True,50822,253,Trail Bridge,5m; CABLE CROSSING BRIDGE; BOMB SQUAD BUILT,64554,AST_EX_20230125_153855.jpeg,Steel,Beam,Timber,,No,,14.0,Metal,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/50821/64551__AST_EX_20230125_132724.jpeg,True,50821,253,Trail Bridge,"218 m plus 15 stairs; MUD LAKE BRIDGE; BOMB SQUAD BUILT ; WOOD STRINGERS, HAND RAILS, EXPANDED METAL ON BRIGE DECK",64551,AST_EX_20230125_132724.jpeg,Timber,Beam,Timber,,No,,13.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/51524/16914__AST_EX_20210820_142024.jpeg,True,51524,253,Trail Bridge,49.5m x 1.4m | Steel Stringer | Expanded Aluminum Decking,16914,AST_EX_20210820_142024.jpeg,Concrete,Beam,Steel,,No,,49.5,Steel,,Steel,,1.4,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/51525/78461__IMG_0050.JPEG,True,51525,253,Trail Bridge,Elk Falls Suspension Bridge,78461,IMG_0050.JPEG,,Suspension,Steel,,No,,56.7,Steel,,Steel,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/51525/78462__IMG_0051.JPEG,True,51525,253,Trail Bridge,Elk Falls Suspension Bridge,78462,IMG_0051.JPEG,,Suspension,Steel,,No,,56.7,Steel,,Steel,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/51525/16890__AST_EX_20210820_130254.jpeg,True,51525,253,Trail Bridge,Elk Falls Suspension Bridge,16890,AST_EX_20210820_130254.jpeg,,Suspension,Steel,,No,,56.7,Steel,,Steel,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/51525/78463__IMG_0052.JPEG,True,51525,253,Trail Bridge,Elk Falls Suspension Bridge,78463,IMG_0052.JPEG,,Suspension,Steel,,No,,56.7,Steel,,Steel,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/51526/73000__IMG_0037_1_.JPG,True,51526,253,Trail Bridge,12m x 1.5m | 3x8 Red Cedar Decking | Steel I-Beam Stringers | Concrete Abutments,73000,IMG_0037[1].JPG,Concrete,Beam,Timber,,No,,12.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/51526/73002__IMG_0038_1_.JPG,True,51526,253,Trail Bridge,12m x 1.5m | 3x8 Red Cedar Decking | Steel I-Beam Stringers | Concrete Abutments,73002,IMG_0038[1].JPG,Concrete,Beam,Timber,,No,,12.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/51526/73001__IMG_0039_1_.JPG,True,51526,253,Trail Bridge,12m x 1.5m | 3x8 Red Cedar Decking | Steel I-Beam Stringers | Concrete Abutments,73001,IMG_0039[1].JPG,Concrete,Beam,Timber,,No,,12.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/51528/18688__AST_EX_20210826_131931.jpeg,True,51528,253,Trail Bridge,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,18688,AST_EX_20210826_131931.jpeg,Concrete,Beam,Timber,,No,,4.46,Timber/Wood,,Steel,,1.19,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/51528/1112__AST_EX_20210617_094137.jpeg,True,51528,253,Trail Bridge,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,1112,AST_EX_20210617_094137.jpeg,Concrete,Beam,Timber,,No,,4.46,Timber/Wood,,Steel,,1.19,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/51528/18689__AST_EX_20210826_131825.jpeg,True,51528,253,Trail Bridge,4.46m x 1.19m | 2x8 Red Cedar Deck Board | Steel I-Beam Stringers | Concrete Abutments,18689,AST_EX_20210826_131825.jpeg,Concrete,Beam,Timber,,No,,4.46,Timber/Wood,,Steel,,1.19,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/51531/19731__AST_EX_20210902_150337.jpeg,True,51531,253,Trail Bridge,6.2m x 1.07m | 2x8 Yellow Cedar Decking | Steel I-Beam Stringers | Steel box abutments,19731,AST_EX_20210902_150337.jpeg,Steel,Beam,Timber,,No,,6.2,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
