image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/253/92872/29477__AST_IM_20211022_120746.jpeg,True,92872,253,Trail Bridge,"13m long bridge, 1m high. Good",29477,AST_IM_20211022_120746.jpeg,Timber,Beam,Timber,,,,13.0,,,Timber,,,True,medium (6-20m),,,
data/citywide/images/253/93007/29664__AST_IM_20211027_111421.jpeg,True,93007,253,Trail Bridge,Unwin lake bridge ,29664,AST_IM_20211027_111421.jpeg,Timber,Beam,Timber,,,,2.5,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/93007/60764__AST_EX_20220822_130344.jpeg,True,93007,253,Trail Bridge,Unwin lake bridge ,60764,AST_EX_20220822_130344.jpeg,Timber,Beam,Timber,,,,2.5,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/93036/29706__AST_IM_20211029_125434.jpeg,True,93036,253,Trail Bridge,,29706,AST_IM_20211029_125434.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/93038/29700__AST_IM_20211029_141824.jpeg,True,93038,253,Trail Bridge,,29700,AST_IM_20211029_141824.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/93041/29693__AST_IM_20211029_142832.jpeg,True,93041,253,Trail Bridge,Made in 1999,29693,AST_IM_20211029_142832.jpeg,Timber,Beam,Timber,,,,16.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/93041/64635__AST_IM_20230125_160226.jpeg,True,93041,253,Trail Bridge,Made in 1999,64635,AST_IM_20230125_160226.jpeg,Timber,Beam,Timber,,,,16.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/93041/64636__AST_IM_20230125_160236.jpeg,True,93041,253,Trail Bridge,Made in 1999,64636,AST_IM_20230125_160236.jpeg,Timber,Beam,Timber,,,,16.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/93041/64638__AST_IM_20230125_160304.jpeg,True,93041,253,Trail Bridge,Made in 1999,64638,AST_IM_20230125_160304.jpeg,Timber,Beam,Timber,,,,16.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/93043/29697__AST_IM_20211029_132630.jpeg,True,93043,253,Trail Bridge,,29697,AST_IM_20211029_132630.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/94144/32678__Babcock_Bridge___2.jpg,True,94144,253,Trail Bridge,"Aluminum truss with fiberglass grate decking. 723.00"" length x 55.50"" width x 76.00"" height.",32678,Babcock Bridge # 2.jpg,Concrete,Truss,Composite,,,,,,,Aluminum,,1.4,False,,standard (0.9-1.5m),,
data/citywide/images/253/94170/33043__AST_IM_20211126_125458.jpeg,True,94170,253,Trail Bridge,Not to spec bridge | 1x6 | P,33043,AST_IM_20211126_125458.jpeg,Timber,Beam,Timber,,,,5.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/94177/33072__AST_IM_20211126_123608.jpeg,True,94177,253,Trail Bridge,"2x8, 3 across 12ft long - wood rotting, not to standard.",33072,AST_IM_20211126_123608.jpeg,Timber,,Timber,,,,4.0,,,Timber,,3.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/94777/70479__MI_20240629_131919.jpg,True,94777,253,Trail Bridge,Wood Stringer/Handrail On One Side Only,70479,MI_20240629_131919.jpg,Gabions,,Timber,,,No railings,5.0,,,Timber,,3.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/94778/70489__MI_20240629_125627.jpg,True,94778,253,Trail Bridge,Wood Stringer/Handrail On One Side Only,70489,MI_20240629_125627.jpg,Gabions,,Timber,,,No railings,5.0,,,Timber,,3.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/95938/55415__AST_EX_20220718_192953.jpeg,True,95938,253,Trail Bridge,Aluminum Truss Bridge,55415,AST_EX_20220718_192953.jpeg,Steel,Truss,Steel,,,,27.0,,,Aluminum,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/96854/36702__emily_lake_2.jpg,True,96854,253,Trail Bridge,Bridge over creek - Maintained by Heltsuik Nation,36702,emily lake 2.jpg,Timber,Beam,Timber,,,,,,,Timber,,,False,,,,
data/citywide/images/253/96854/36703__emily_lake_3.jpg,True,96854,253,Trail Bridge,Bridge over creek - Maintained by Heltsuik Nation,36703,emily lake 3.jpg,Timber,Beam,Timber,,,,,,,Timber,,,False,,,,
data/citywide/images/253/97816/39164__AST_IM_20220412_145541.jpeg,True,97816,253,Trail Bridge,Footbridge. 20 feet in length. Two handrails. In moderate condition.,39164,AST_IM_20220412_145541.jpeg,Gabions,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/97816/39165__AST_IM_20220412_145603.jpeg,True,97816,253,Trail Bridge,Footbridge. 20 feet in length. Two handrails. In moderate condition.,39165,AST_IM_20220412_145603.jpeg,Gabions,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/97816/64950__AST_EX_20230516_133426.jpeg,True,97816,253,Trail Bridge,Footbridge. 20 feet in length. Two handrails. In moderate condition.,64950,AST_EX_20230516_133426.jpeg,Gabions,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/97817/39166__AST_IM_20220412_144940.jpeg,True,97817,253,Trail Bridge,E-team foot bridge 16ft long x3ft wide with 2x handrails and rock gabian,39166,AST_IM_20220412_144940.jpeg,Gabions,,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/97817/39167__AST_IM_20220412_144924.jpeg,True,97817,253,Trail Bridge,E-team foot bridge 16ft long x3ft wide with 2x handrails and rock gabian,39167,AST_IM_20220412_144924.jpeg,Gabions,,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/97817/64949__AST_EX_20230516_133152.jpeg,True,97817,253,Trail Bridge,E-team foot bridge 16ft long x3ft wide with 2x handrails and rock gabian,64949,AST_EX_20230516_133152.jpeg,Gabions,,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/97817/92613__AST_EX_20260217_155044.jpeg,True,97817,253,Trail Bridge,E-team foot bridge 16ft long x3ft wide with 2x handrails and rock gabian,92613,AST_EX_20260217_155044.jpeg,Gabions,,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/98336/40065__Fang_Bridge.jpg,True,98336,253,Trail Bridge,Log bridge with 2x8 decking and hand railing,40065,Fang Bridge.jpg,Timber,Beam,Timber,,,,40.0,,,Timber,,1.3,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/98336/40066__Fang_Bridge_2.jpg,True,98336,253,Trail Bridge,Log bridge with 2x8 decking and hand railing,40066,Fang Bridge 2.jpg,Timber,Beam,Timber,,,,40.0,,,Timber,,1.3,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/98492/40289__AST_IM_20220504_113908.jpeg,True,98492,253,Trail Bridge,VGC,40289,AST_IM_20220504_113908.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/98498/40292__AST_IM_20220504_112521.jpeg,True,98498,253,Trail Bridge,VGC,40292,AST_IM_20220504_112521.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/98531/40392__AST_IM_20220508_132058.jpeg,True,98531,253,Trail Bridge,New bridge 2018. 22 feet approx,40392,AST_IM_20220508_132058.jpeg,Timber,Beam,Timber,,,,7.0,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99454/69180__AST_EX_20240605_103815.jpeg,True,99454,253,Trail Bridge,4Th Bridge Heading East From Parking Lot On Windy Joe/West Similkameen Trail. split logs planks.,69180,AST_EX_20240605_103815.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/99454/69185__AST_EX_20240605_103754.jpeg,True,99454,253,Trail Bridge,4Th Bridge Heading East From Parking Lot On Windy Joe/West Similkameen Trail. split logs planks.,69185,AST_EX_20240605_103754.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/99454/69187__AST_EX_20240605_103825.jpeg,True,99454,253,Trail Bridge,4Th Bridge Heading East From Parking Lot On Windy Joe/West Similkameen Trail. split logs planks.,69187,AST_EX_20240605_103825.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/99454/83361__AST_EX_20250607_140751.jpeg,True,99454,253,Trail Bridge,4Th Bridge Heading East From Parking Lot On Windy Joe/West Similkameen Trail. split logs planks.,83361,AST_EX_20250607_140751.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/99611/42725__AST_IM_20220518_133647.jpeg,True,99611,253,Trail Bridge,Wooden decking on metal beam stringers - 30 feet long X 4 feet wide (9m x 1.25m) - 2 Wooden handrails - abutment with gabions,42725,AST_IM_20220518_133647.jpeg,Gabions,Beam,Timber,,,,9.0,,,Steel,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99611/42728__AST_IM_20220518_133713.jpeg,True,99611,253,Trail Bridge,Wooden decking on metal beam stringers - 30 feet long X 4 feet wide (9m x 1.25m) - 2 Wooden handrails - abutment with gabions,42728,AST_IM_20220518_133713.jpeg,Gabions,Beam,Timber,,,,9.0,,,Steel,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99611/78067__AST_EX_20241211_121546.jpeg,True,99611,253,Trail Bridge,Wooden decking on metal beam stringers - 30 feet long X 4 feet wide (9m x 1.25m) - 2 Wooden handrails - abutment with gabions,78067,AST_EX_20241211_121546.jpeg,Gabions,Beam,Timber,,,,9.0,,,Steel,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99612/42722__AST_IM_20220518_134549.jpeg,True,99612,253,Trail Bridge,Wooden decking sitting on top wooden high beams. 5 feet wide by 22 feet in length (1.5m x 7m). Built on cement blocks,42722,AST_IM_20220518_134549.jpeg,Concrete,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/99612/42724__AST_IM_20220518_134603.jpeg,True,99612,253,Trail Bridge,Wooden decking sitting on top wooden high beams. 5 feet wide by 22 feet in length (1.5m x 7m). Built on cement blocks,42724,AST_IM_20220518_134603.jpeg,Concrete,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/99612/42731__AST_IM_20220518_134527.jpeg,True,99612,253,Trail Bridge,Wooden decking sitting on top wooden high beams. 5 feet wide by 22 feet in length (1.5m x 7m). Built on cement blocks,42731,AST_IM_20220518_134527.jpeg,Concrete,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/99612/78068__AST_EX_20241211_120735.jpeg,True,99612,253,Trail Bridge,Wooden decking sitting on top wooden high beams. 5 feet wide by 22 feet in length (1.5m x 7m). Built on cement blocks,78068,AST_EX_20241211_120735.jpeg,Concrete,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/99612/78069__AST_EX_20241211_121019.jpeg,True,99612,253,Trail Bridge,Wooden decking sitting on top wooden high beams. 5 feet wide by 22 feet in length (1.5m x 7m). Built on cement blocks,78069,AST_EX_20241211_121019.jpeg,Concrete,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/99614/42726__AST_IM_20220518_122843.jpeg,True,99614,253,Trail Bridge,Wooden decking sitting on log stringers - 4ft wide X 30ft long (1.25m x 9.15m) - 2 wooden handrails,42726,AST_IM_20220518_122843.jpeg,Timber,,Timber,,,,9.0,,,Timber,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99614/42727__AST_IM_20220518_122654.jpeg,True,99614,253,Trail Bridge,Wooden decking sitting on log stringers - 4ft wide X 30ft long (1.25m x 9.15m) - 2 wooden handrails,42727,AST_IM_20220518_122654.jpeg,Timber,,Timber,,,,9.0,,,Timber,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99614/42729__AST_IM_20220518_122712.jpeg,True,99614,253,Trail Bridge,Wooden decking sitting on log stringers - 4ft wide X 30ft long (1.25m x 9.15m) - 2 wooden handrails,42729,AST_IM_20220518_122712.jpeg,Timber,,Timber,,,,9.0,,,Timber,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99614/78075__AST_EX_20241211_135900.jpeg,True,99614,253,Trail Bridge,Wooden decking sitting on log stringers - 4ft wide X 30ft long (1.25m x 9.15m) - 2 wooden handrails,78075,AST_EX_20241211_135900.jpeg,Timber,,Timber,,,,9.0,,,Timber,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99614/78076__AST_EX_20241211_135846.jpeg,True,99614,253,Trail Bridge,Wooden decking sitting on log stringers - 4ft wide X 30ft long (1.25m x 9.15m) - 2 wooden handrails,78076,AST_EX_20241211_135846.jpeg,Timber,,Timber,,,,9.0,,,Timber,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99614/78078__AST_EX_20241211_135756.jpeg,True,99614,253,Trail Bridge,Wooden decking sitting on log stringers - 4ft wide X 30ft long (1.25m x 9.15m) - 2 wooden handrails,78078,AST_EX_20241211_135756.jpeg,Timber,,Timber,,,,9.0,,,Timber,,1.25,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99814/43092__AST_IM_20220526_143914.jpeg,True,99814,253,Trail Bridge,Condition 75 metal frame wood boards 8 metres railings yes accessible no route accessible no,43092,AST_IM_20220526_143914.jpeg,Steel,Beam,Timber,,,,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/99844/43175__AST_IM_20220527_110127.jpeg,True,99844,253,Trail Bridge,"3 M long foot bridge constructed of wood and metal, has railing. Condition 65",43175,AST_IM_20220527_110127.jpeg,Timber,Beam,Timber,,,,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/99880/67956__AST_EX_20240423_102852.jpeg,True,99880,253,Trail Bridge,Small 2 Plank Bridge 8M In Length. No Hand Rails,67956,AST_EX_20240423_102852.jpeg,Timber,Beam,,,,No railings,8.0,,,Timber,,0.5,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/99884/67955__AST_EX_20240423_115441.jpeg,True,99884,253,Trail Bridge,No Hand Rails 5M Approximately,67955,AST_EX_20240423_115441.jpeg,Timber,,,,,No railings,5.0,,,,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/100111/43616__AST_IM_20220529_134628.jpeg,True,100111,253,Trail Bridge,,43616,AST_IM_20220529_134628.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/43648__AST_IM_20220529_134602.jpeg,True,100111,253,Trail Bridge,,43648,AST_IM_20220529_134602.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/43649__AST_IM_20220529_134610.jpeg,True,100111,253,Trail Bridge,,43649,AST_IM_20220529_134610.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/63984__AST_EX_20221027_105528.jpeg,True,100111,253,Trail Bridge,,63984,AST_EX_20221027_105528.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/63985__AST_EX_20221027_105519.jpeg,True,100111,253,Trail Bridge,,63985,AST_EX_20221027_105519.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/77909__AST_EX_20241203_154639.jpeg,True,100111,253,Trail Bridge,,77909,AST_EX_20241203_154639.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/77913__AST_EX_20241203_154604.jpeg,True,100111,253,Trail Bridge,,77913,AST_EX_20241203_154604.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/77914__AST_EX_20241203_154619.jpeg,True,100111,253,Trail Bridge,,77914,AST_EX_20241203_154619.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/77915__AST_EX_20241203_154938.jpeg,True,100111,253,Trail Bridge,,77915,AST_EX_20241203_154938.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100111/77916__AST_EX_20241203_154648.jpeg,True,100111,253,Trail Bridge,,77916,AST_EX_20241203_154648.jpeg,Concrete,Truss,Timber,2.5,,,8.0,,,Aluminum,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/100138/43602__AST_IM_20220529_151732.jpeg,True,100138,253,Trail Bridge,,43602,AST_IM_20220529_151732.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/100138/78265__AST_EX_20250107_143755.jpeg,True,100138,253,Trail Bridge,,78265,AST_EX_20250107_143755.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/100138/78266__AST_EX_20250107_143818.jpeg,True,100138,253,Trail Bridge,,78266,AST_EX_20250107_143818.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/100138/78268__AST_EX_20250107_143800.jpeg,True,100138,253,Trail Bridge,,78268,AST_EX_20250107_143800.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/100138/78269__AST_EX_20250107_143736.jpeg,True,100138,253,Trail Bridge,,78269,AST_EX_20250107_143736.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/100140/63986__AST_EX_20221027_104925.jpeg,True,100140,253,Trail Bridge,,63986,AST_EX_20221027_104925.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/63987__AST_EX_20221027_104858.jpeg,True,100140,253,Trail Bridge,,63987,AST_EX_20221027_104858.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/77910__AST_EX_20241203_155500.jpeg,True,100140,253,Trail Bridge,,77910,AST_EX_20241203_155500.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/77911__AST_EX_20241203_155417.jpeg,True,100140,253,Trail Bridge,,77911,AST_EX_20241203_155417.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/77912__AST_EX_20241203_155411.jpeg,True,100140,253,Trail Bridge,,77912,AST_EX_20241203_155411.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/77918__AST_EX_20241203_155352.jpeg,True,100140,253,Trail Bridge,,77918,AST_EX_20241203_155352.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/91327__AST_EX_20251127_132852.jpeg,True,100140,253,Trail Bridge,,91327,AST_EX_20251127_132852.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100140/91328__AST_EX_20251127_132943.jpeg,True,100140,253,Trail Bridge,,91328,AST_EX_20251127_132943.jpeg,Concrete,Beam,Timber,0.9,,,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),low (<1.2m),
data/citywide/images/253/100181/92612__AST_EX_20260217_155758.jpeg,True,100181,253,Trail Bridge,Condition 75 service 1998 abuttment gabion base wood bridge wood beam length 4m width 1.5m guard rail no hand rail yes access yes trail access no ,92612,AST_EX_20260217_155758.jpeg,Gabions,,Timber,,,,4.0,,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/100184/92614__AST_EX_20260217_155547.jpeg,True,100184,253,Trail Bridge,Condition 75 set dice 1998 abuttment gabioj base wood bridg3 wood guard rail no handrail yes length 5m width 1.5m height 2m access no trail access no,92614,AST_EX_20260217_155547.jpeg,Gabions,Beam,Timber,,,,5.0,,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/100252/64953__AST_EX_20230516_143612.jpeg,True,100252,253,Trail Bridge,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",64953,AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100252/64955__AST_EX_20230516_143612.jpeg,True,100252,253,Trail Bridge,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",64955,AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100252/64958__AST_EX_20230516_143612.jpeg,True,100252,253,Trail Bridge,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",64958,AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100252/64959__AST_EX_20230516_143612.jpeg,True,100252,253,Trail Bridge,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",64959,AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100252/64963__AST_EX_20230516_143612.jpeg,True,100252,253,Trail Bridge,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",64963,AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100252/71919__AST_EX_20240803_130634.jpeg,True,100252,253,Trail Bridge,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",71919,AST_EX_20240803_130634.jpeg,Gabions,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100253/92642__AST_EX_20260218_141518.jpeg,True,100253,253,Trail Bridge,"Wooden frame wood beam bridge, hand rails, gabions, beam bridge, 1m high, 1.5m width, 7m length | Old buck access trail to Vancouver picnic area",92642,AST_EX_20260218_141518.jpeg,Gabions,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100253/92643__AST_EX_20260218_141452.jpeg,True,100253,253,Trail Bridge,"Wooden frame wood beam bridge, hand rails, gabions, beam bridge, 1m high, 1.5m width, 7m length | Old buck access trail to Vancouver picnic area",92643,AST_EX_20260218_141452.jpeg,Gabions,Beam,Timber,,,,7.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100262/64973__AST_EX_20230516_142951.jpeg,True,100262,253,Trail Bridge,Condition 64. Loose handrail board. service 1997 abbut gabion timber structure and beam w 1.5m height 2.5m length 6m handrails yes access no route access no,64973,AST_EX_20230516_142951.jpeg,Gabions,Beam,Timber,,,,6.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100263/43871__AST_IM_20220531_152015.jpeg,True,100263,253,Trail Bridge,Please see notes.,43871,AST_IM_20220531_152015.jpeg,Gabions,Beam,Timber,,,,6.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100263/64954__AST_EX_20230516_143321.jpeg,True,100263,253,Trail Bridge,Please see notes.,64954,AST_EX_20230516_143321.jpeg,Gabions,Beam,Timber,,,,6.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100269/92617__AST_EX_20260217_153510.jpeg,True,100269,253,Trail Bridge,"Beam bridge, gabion abutment, one handrail,  6m x 2m, 2m height",92617,AST_EX_20260217_153510.jpeg,Gabions,Beam,Timber,,,,6.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100269/92618__AST_EX_20260217_153501.jpeg,True,100269,253,Trail Bridge,"Beam bridge, gabion abutment, one handrail,  6m x 2m, 2m height",92618,AST_EX_20260217_153501.jpeg,Gabions,Beam,Timber,,,,6.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/100270/92615__AST_EX_20260217_154214.jpeg,True,100270,253,Trail Bridge,"Beam bridge, wooden, boulder abutment, one handrail, 4m x 2m, 2m height",92615,AST_EX_20260217_154214.jpeg,Concrete,Beam,Timber,,,,4.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/100270/92616__AST_EX_20260217_154145.jpeg,True,100270,253,Trail Bridge,"Beam bridge, wooden, boulder abutment, one handrail, 4m x 2m, 2m height",92616,AST_EX_20260217_154145.jpeg,Concrete,Beam,Timber,,,,4.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/100272/92644__AST_EX_20260218_140920.jpeg,True,100272,253,Trail Bridge,"Wooden beam bridge with gabion abutment and handrail, 4m x  1.5m, 2m height",92644,AST_EX_20260218_140920.jpeg,Gabions,Beam,Timber,,,,4.0,,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
