,File Name,Asset ID,Description,Decking Material,Fall Height (m),Has Edge Guard,Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Width (m)
1125,IMG_0483.JPG,94385,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1126,IMG_0486.JPG,94386,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,30.0,True,Timber,0.75
1127,IMG_0489.JPG,94387,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,12.0,True,Timber,0.75
1128,IMG_0492.JPG,94388,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,10.0,True,Timber,0.75
1129,IMG_0495.JPG,94389,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,10.0,True,Timber,0.75
1130,IMG_0498.JPG,94390,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,40.0,True,Timber,0.75
1131,IMG_0501.JPG,94391,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,30.0,True,Timber,0.75
1132,IMG_0504.JPG,94392,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,5.0,True,Timber,0.75
1133,IMG_0507.JPG,94393,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,75.0,True,Timber,0.75
1134,IMG_0510.JPG,94394,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1135,IMG_0513.JPG,94395,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1136,IMG_0516.JPG,94396,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,25.0,True,Timber,0.75
1137,IMG_0526.JPG,94399,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,8.0,True,Timber,0.75
1138,IMG_0536.JPG,94405,6x6 3 wide cedar boardwalk,Timber,-1.0,No,No railings,4.0,True,Timber,0.75
1139,IMG_0546.JPG,94406,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,5.0,True,Timber,0.75
1140,IMG_0548.JPG,94407,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,10.0,True,Timber,0.75
1141,IMG_0551.JPG,94408,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,25.0,True,Timber,0.75
1142,IMG_0554.JPG,94409,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1143,IMG_0557.JPG,94410,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,5.0,True,Timber,0.75
1144,IMG_0560.JPG,94411,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,7.0,True,Timber,0.75
1145,IMG_0563.JPG,94412,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,250.0,True,Timber,0.75
1146,IMG_0566.JPG,94413,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,150.0,True,Timber,0.75
1147,IMG_0569.JPG,94414,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1148,IMG_0572.JPG,94415,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1149,IMG_0575.JPG,94416,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,32.0,True,Timber,0.75
1150,IMG_0593.JPG,94420,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1151,IMG_0595.JPG,94421,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,20.0,True,Timber,0.75
1152,IMG_0598.JPG,94422,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1153,IMG_0601.JPG,94423,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,12.0,True,Timber,0.75
1154,IMG_0604.JPG,94424,"2"" rough cedar boardwalk on Cedar stringers",Timber,-1.0,No,No railings,50.0,True,Timber,0.75
1155,IMG_0607.JPG,94425,"2"" rough cedar boardwalk on Cedar stringers and 10 stair ladder",Timber,-1.0,No,No railings,15.0,True,Timber,0.75
1156,Boardwalk start.jpg,94486,Log boardwalk built with on-site materials,,-1.0,No,No railings,150.0,True,Timber,0.4
1157,Boardwalk end.jpg,94486,Log boardwalk built with on-site materials,,-1.0,No,No railings,150.0,True,Timber,0.4
1158,IMG_5124.JPG,94487,Log boardwalk built with on-site materials,,-1.0,No,No railings,15.0,True,Timber,0.4
1159,MI_20240629_143700.jpg,94780,"between buckhorn and blackwall, 4 sections of boardwalk with rises.",Timber,-1.0,No,No railings,10.0,True,TBD,1.5
1160,AST_EX_20240801_101159.jpeg,94781,past Buckhorn Camp towards Heather Meadows,Timber,-1.0,No,No railings,4.0,True,TBD,1.0
1161,MI_20240629_134350.jpg,94783,in campground,Timber,-1.0,No,No railings,4.0,True,TBD,1.0
1162,MI_20240629_131411.jpg,94784,in campground,Timber,-1.0,No,No railings,6.0,True,TBD,1.0
1163,image.png,95730,3 Section Boardwalk,Timber,-1.0,No,No railings,66.0,True,Timber,1.0
1164,image.png,95730,3 Section Boardwalk,Timber,-1.0,No,No railings,66.0,True,Timber,1.0
1165,image.png,95730,3 Section Boardwalk,Timber,-1.0,No,No railings,66.0,True,Timber,1.0
1166,image.png,95730,3 Section Boardwalk,Timber,-1.0,No,No railings,66.0,True,Timber,1.0
1167,image.png,95730,3 Section Boardwalk,Timber,-1.0,No,No railings,66.0,True,Timber,1.0
1168,AST_EX_20240730_131840.jpeg,95950,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
1169,AST_IM_20220121_144352.jpeg,95950,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
1170,IMG_7296.JPG,96332,Approx 100m of boardwalk at start of trail,Timber,-1.0,,No railings,100.0,True,Timber,1.0
1171,AST_IM_20220212_112700.jpeg,96358,,Timber,-1.0,No,No railings,8.0,True,Timber,1.0
1172,AST_EX_20250517_125815.jpeg,96561,Metal boardwalk - Lakefront Trail,Steel,-1.0,,1 railing,6.0,False,Aluminum,0.0
1173,IMG_0169.JPG,96809,Sections of boardwalk along trail totaling around 300m,Timber,-1.0,No,No railings,300.0,True,Timber,0.5
1174,AST_IM_20220325_130747.jpeg,97286,10m boardwalk,TBD,-1.0,No,No railings,16.0,True,TBD,1.0
1175,AST_IM_20220325_132139.jpeg,97287,Cedar boardwalk - 75m x 1mBuilt 2021,TBD,-1.0,No,No railings,75.0,True,TBD,1.0
1176,AST_IM_20220526_153009.jpeg,99815,"Condition 35, on perimeter trail, rotted, parts washed away, planks missing, 30m long",Timber,-1.0,No,No railings,150.0,True,Timber,2.0
1177,AST_IM_20220526_153018.jpeg,99815,"Condition 35, on perimeter trail, rotted, parts washed away, planks missing, 30m long",Timber,-1.0,No,No railings,150.0,True,Timber,2.0
1178,AST_IM_20220527_080539.jpeg,99891,,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1179,AST_IM_20220527_075835.jpeg,99892,,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1180,AST_EX_20260218_135333.jpeg,100260,"Condition 50. Needs to be expanded, two boards under mud and not secured with rest. service date 1998 2m length 0m height 1m width wood",Timber,-1.0,No,No railings,15.0,True,Timber,1.0
1181,bridge1.jpg,100345,15 m x .5 m long boardwalk tree stringers 2x12 decking,Timber,-1.0,No,No railings,25.0,True,Timber,0.5
1182,AST_IM_20220601_121048.jpeg,100345,15 m x .5 m long boardwalk tree stringers 2x12 decking,Timber,-1.0,No,No railings,25.0,True,Timber,0.5
1183,bridge3.jpg,100346,5 m x .5 m 2x12 log stringer,Timber,-1.0,No,No railings,16.0,True,Timber,0.3
1184,AST_IM_20220601_122919.jpeg,100346,5 m x .5 m 2x12 log stringer,Timber,-1.0,No,No railings,16.0,True,Timber,0.3
1185,AST_IM_20220603_105134.jpeg,100548,"3 third cedar boardwalk done in 2019, has stairs and railing",Timber,-1.0,,TBD,18.2,True,Timber,1.0
1186,AST_EX_20230608_094624.jpeg,100549,Boardwalk installed 2019 cedar and log construction,Timber,-1.0,,TBD,7.05,True,Timber,0.9
1187,AST_IM_20220603_103836.jpeg,100549,Boardwalk installed 2019 cedar and log construction,Timber,-1.0,,TBD,7.05,True,Timber,0.9
1188,AST_EX_20241025_122937.jpeg,100550,Cedar 4x4 construction with handrail,Timber,-1.0,No,TBD,3.0,True,Timber,1.0
1189,AST_EX_20241025_123019.jpeg,100550,Cedar 4x4 construction with handrail,Timber,-1.0,No,TBD,3.0,True,Timber,1.0
1190,Non-Slip Stiars first set.jpg,100550,Cedar 4x4 construction with handrail,Timber,-1.0,No,TBD,3.0,True,Timber,1.0
1191,AST_IM_20220603_105202.jpeg,100551,Cedar boards with staircase  | 3 m long,Timber,-1.0,,No railings,5.5,True,Timber,0.9
1192,New stairs.jpg,100555,"Multi level, multi stair case, 100m boardwalk to petroglyphs",Timber,-1.0,,TBD,106.7,True,Timber,0.9
1193,NOn-Slip Just before viewing area.jpg,100555,"Multi level, multi stair case, 100m boardwalk to petroglyphs",Timber,-1.0,,TBD,106.7,True,Timber,0.9
1194,new backs for benmched.jpg,100555,"Multi level, multi stair case, 100m boardwalk to petroglyphs",Timber,-1.0,,TBD,106.7,True,Timber,0.9
1195,AST_IM_20220603_105153.jpeg,100555,"Multi level, multi stair case, 100m boardwalk to petroglyphs",Timber,-1.0,,TBD,106.7,True,Timber,0.9
1196,AST_IM_20220603_105546.jpeg,100556,2m boardwalk up at the pools of the petroglyphs,Timber,-1.0,No,No railings,,False,Timber,0.9
1197,AST_IM_20220606_141442.jpeg,100999,"Boardwalk is 1m high and 5m wide, no guard rail, wooden beam supports underneath",Timber,-1.0,No,No railings,15.0,True,Timber,5.0
1198,AST_IM_20220606_140431.jpeg,101005,"2 adjacent Wooden boardwalks, mounted on logs, no guardrail, not accessible | 1m wide x2m long + 1m x 4m 0.5m height",Timber,-1.0,No,TBD,4.0,True,Timber,1.0
1199,AST_IM_20220615_103955.jpeg,102341,Wooden boardwalk with chicken wire for grip,Timber,-1.0,,No railings,4.0,False,TBD,0.0
1200,AST_IM_20220615_110855.jpeg,102342,Narrow boardwalk with roof shingles,Timber,-1.0,,No railings,4.0,False,TBD,0.0
1201,AST_IM_20220615_115431.jpeg,102344,Two small narrow wooden boardwalks with roof shingles for grip,Timber,-1.0,,No railings,8.0,False,TBD,0.0
1202,AST_IM_20220615_114856.jpeg,102345,"Narrow wooden bridge with roof shingles for grip,",Timber,-1.0,,No railings,0.0,False,TBD,0.0
1203,AST_IM_20220615_111151.jpeg,102346,"Narrow boardwalk with roof shingles for grip,",Timber,-1.0,,No railings,4.0,False,TBD,0.0
1204,AST_IM_20220615_115858.jpeg,102347,"Narrow boardwalk with roof shingles for grip,",Timber,-1.0,,No railings,8.0,False,TBD,0.0
1205,AST_IM_20220615_105512.jpeg,102356,narrow boardwalk over mud,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1206,AST_IM_20220615_145547.jpeg,102362,"55%, roughly 29 m",Timber,-1.0,No,No railings,29.0,True,Timber,1.0
1207,AST_IM_20220615_144620.jpeg,102364,. Roughly 17m long,Timber,-1.0,No,No railings,17.0,True,TBD,1.0
1208,AST_IM_20220615_140032.jpeg,102372,"Condition 60, intact but starting to rot, one plank partly missing, 150m long, 1.3m high railing",Timber,-1.0,Yes,TBD,150.0,True,Timber,2.0
1209,AST_IM_20220615_140345.jpeg,102372,"Condition 60, intact but starting to rot, one plank partly missing, 150m long, 1.3m high railing",Timber,-1.0,Yes,TBD,150.0,True,Timber,2.0
1210,AST_IM_20220615_123719.jpeg,102412,3.5m length. 1m width. 1.2m high. no rails.,Timber,-1.0,No,No railings,17.0,True,Timber,1.0
1211,AST_IM_20220615_123706.jpeg,102412,3.5m length. 1m width. 1.2m high. no rails.,Timber,-1.0,No,No railings,17.0,True,Timber,1.0
1212,AST_IM_20220615_124944.jpeg,102415,Planks in place but detached from supports. Very unstable. Hazard,Timber,-1.0,No,No railings,19.0,True,Timber,1.5
1213,20250709_183538396_iOS.jpg,102423,Wood bridge 8m long 1.5m wide 1m high. No guard.,Timber,-1.0,No,No railings,8.0,True,Timber,1.5
1214,AST_IM_20220615_131326.jpeg,102423,Wood bridge 8m long 1.5m wide 1m high. No guard.,Timber,-1.0,No,No railings,8.0,True,Timber,1.5
1215,20250709_183211786_iOS.jpg,102424,Condition 95. Wood bridge 1m high. 1.5m wide. 4m long. No guard.,Timber,-1.0,No,No railings,4.0,True,Timber,1.5
1216,AST_IM_20220615_130924.jpeg,102424,Condition 95. Wood bridge 1m high. 1.5m wide. 4m long. No guard.,Timber,-1.0,No,No railings,4.0,True,Timber,1.5
1217,20250709_183842387_iOS.jpg,102428,4m long. 1m high. 1.5m wide. No guard. With tack,Timber,-1.0,No,No railings,4.0,True,Timber,1.5
1218,AST_IM_20220615_124750.jpeg,102430,3m boardwalk removed from trail due to washout.,Timber,-1.0,No,No railings,14.0,True,Timber,1.0
1219,AST_IM_20220615_130346.jpeg,102431,<1m high. 4m length 1.5m across. No guard. Wood. Tack.,Timber,-1.0,No,No railings,15.0,True,TBD,1.5
1220,AST_IM_20220615_125850.jpeg,102440,"Wooden boardwalk, 3m x 1m, no guardrails, .2m high, not accessible",Timber,-1.0,No,No railings,12.0,True,Timber,1.0
1221,AST_IM_20220615_125930.jpeg,102441,"wooden boardwalk, 2m long, 1.25m wide, 0.3m raised, not accessible, no rails",Timber,-1.0,No,No railings,4.0,True,Timber,1.25
1222,AST_IM_20220615_125319.jpeg,102443,"4m long, 1.25m wide, 0.5m height, not accessible, no rails",Timber,-1.0,No,No railings,5.0,True,Timber,1.25
1223,AST_IM_20220615_125626.jpeg,102444,"4m long, 1.25m wide, 0.3m height, wooden, not accessible, no rails",Timber,-1.0,No,No railings,6.0,True,Timber,1.25
1224,AST_IM_20220612_141345.jpeg,102472,Two wooden beam boardwalks along the Radium Lake trail | Single beam supported by a 2 by 6,Timber,-1.0,No,No railings,0.0,False,TBD,1.0
1225,AST_IM_20220616_105442.jpeg,102536,roughly 22m,Timber,-1.0,No,No railings,22.0,True,TBD,1.0
1226,AST_IM_20220616_100811.jpeg,102538,"wooden boardwalk with no grip, roughly 4m in length",Timber,-1.0,No,No railings,0.0,False,TBD,1.0
1227,AST_IM_20220616_105250.jpeg,102545,wooden boardwalk roughly 4m,TBD,-1.0,No,No railings,4.0,True,TBD,1.0
1228,AST_IM_20220616_105543.jpeg,102560,wooden boardwalk roughly 5m,Timber,-1.0,No,No railings,5.0,True,TBD,1.0
1229,AST_IM_20220618_162607.jpeg,102973,Boardwalk/bridge over little creek  | In service date not known,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1230,AST_IM_20220618_161410.jpeg,102974,,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1231,AST_IM_20220618_161116.jpeg,102978,Kettle trail boardwalk  | In service date not known,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1232,AST_IM_20220618_162858.jpeg,102979,"In service date not known, confirm length",Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1233,AST_IM_20220622_114437.jpeg,103622,Not connecting anything. Snapped board,Timber,-1.0,No,No railings,8.0,True,Timber,1.0
1234,AST_IM_20220622_114908.jpeg,103624,". 30. Plank moved from boardwalk to cross creek. No handrails, partially in water",Timber,-1.0,No,No railings,8.0,True,Timber,1.0
1235,AST_IM_20220623_093420.jpeg,103700,"About 16 f long,  22x8 stringers on 4x4",Timber,-1.0,,No railings,5.0,True,TBD,
1236,AST_IM_20220623_101844.jpeg,103708,Condition 60 2x6 boards on 4x 4 posts,Timber,-1.0,,No railings,2.0,True,TBD,0.0
1237,AST_IM_20220623_093622.jpeg,103710,2x 10 ft long 3 2x6 on 4x4,Timber,-1.0,,No railings,6.0,True,Timber,0.0
1238,AST_IM_20220623_102111.jpeg,103712,Condition 40 19 ft boards on Posts,Timber,-1.0,,No railings,65.0,True,TBD,0.0
1239,AST_IM_20220623_124950.jpeg,103726,Condition 60 16 ft,Timber,-1.0,No,No railings,4.8768,True,Timber,1.0
1240,AST_IM_20220623_124153.jpeg,103729,Condition 70,Timber,-1.0,No,No railings,0.0,False,Timber,0.0
1241,AST_IM_20220623_120541.jpeg,103737,Condition 100 70 ft,Timber,-1.0,No,No railings,21.336,True,Timber,0.0
1242,AST_IM_20220623_105658.jpeg,103740,Ciondition 85 16 ft mixed construction,Timber,-1.0,,No railings,5.0,True,TBD,0.0
1243,AST_IM_20220623_123342.jpeg,103742,"Condition 60 15ft, mom standard",Timber,-1.0,No,No railings,450.0,True,Timber,1.0
1244,AST_IM_20220623_124652.jpeg,103743,Condition,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1245,AST_IM_20220623_124521.jpeg,103745,Condition 60,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1246,AST_IM_20220623_124851.jpeg,103747,Condition 60 14. Ft 2 2 x 6 stringers,Timber,-1.0,No,No railings,10.0,True,TBD,1.0
1247,AST_IM_20220623_124125.jpeg,103750,Condition 100,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1248,AST_IM_20220623_123731.jpeg,103752,Condition 50,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1249,AST_IM_20220622_102532.jpeg,103924,,TBD,-1.0,No,No railings,0.0,False,TBD,1.0
1250,AST_IM_20220622_123843.jpeg,104070,Boardwalk on lake trail,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1251,AST_IM_20220622_124946.jpeg,104081,Boardwalk on lake trail,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1252,AST_IM_20220622_173335.jpeg,104159,,Timber,-1.0,,1 railing,8.0,False,TBD,0.0
1253,AST_IM_20220622_172133.jpeg,104170,On Mcleod River Trail,Timber,-1.0,,2 railings,8.0,False,TBD,0.0
1254,AST_IM_20220622_173502.jpeg,104172,collect fall height,Timber,-1.0,,1 railing,4.0,False,TBD,0.0
1255,AST_EX_20250704_130306.jpeg,105246,Spruce lake trail boardwalk (20ftx4ft).,Timber,-1.0,No,No railings,6.1,True,Timber,1.25
1256,AST_EX_20250705_152553.jpeg,105250,5ftx2ft. Hiker spruce lake trail.,Timber,-1.0,No,No railings,1.52,True,Timber,0.75
1257,AST_EX_20250704_141347.jpeg,105268,Spruce lake trail. 2ftx6ft. Boardwalk,Timber,-1.0,No,No railings,1.83,True,Timber,0.75
1258,AST_IM_20220628_172331.jpeg,105274,Condition 90. trail. Approx 530ftx2ft,Timber,-1.0,No,No railings,161.544,True,Timber,1.0
1259,AST_EX_20250704_123627.jpeg,105280,Footings rotten. 22ft long 2ft wide,Timber,-1.0,No,No railings,25.0,True,Timber,1.0
1260,AST_IM_20220626_125029.jpeg,105280,Footings rotten. 22ft long 2ft wide,Timber,-1.0,No,No railings,25.0,True,Timber,1.0
1261,AST_IM_20220626_160239.jpeg,105438,,Timber,-1.0,,No railings,0.0,False,Timber,0.0
1262,AST_IM_20220626_160849.jpeg,105439,,Timber,-1.0,,No railings,0.0,False,Timber,0.0
1263,AST_IM_20220626_161100.jpeg,105440,,Timber,1.0,,No railings,0.0,False,Timber,0.0
1264,AST_IM_20220626_151247.jpeg,105442,,Timber,-1.0,,No railings,0.0,False,Timber,0.0
1265,AST_IM_20220626_163101.jpeg,105443,,Timber,-1.0,,No railings,0.0,False,Timber,0.0
1266,AST_IM_20220626_150323.jpeg,105444,,Timber,-1.0,,No railings,0.0,False,Timber,0.0
1267,AST_IM_20220710_133948.jpeg,106401,"Three, 2x8 board planks with log steps between",Timber,-1.0,No,No railings,15.0,True,Timber,0.6
1268,AST_IM_20220714_143554.jpeg,106937,"very rotted, boards loose, 2 boards missing",Timber,-1.0,No,No railings,4.3,True,Timber,1.0
1269,AST_IM_20220715_090044.jpeg,107048,"Buckled bridge, stream now flowing over. Build replacement bridge sitting beside 0. Replacement bridge needs to be installed",Timber,-1.0,No,No railings,9.0,True,Timber,1.0
1270,AST_EX_20240803_103753.jpeg,107051,Weather worn. 75,TBD,-1.0,No,No railings,15.0,True,TBD,1.0
1271,AST_EX_20240803_104614.jpeg,107053,10m 70,Timber,-1.0,No,No railings,40.0,True,Timber,1.0
1272,AST_EX_20240803_104601.jpeg,107053,10m 70,Timber,-1.0,No,No railings,40.0,True,Timber,1.0
1273,AST_EX_20240803_111305.jpeg,107054,Sturdy 15m,Timber,-1.0,No,No railings,50.0,True,Timber,1.0
1274,AST_EX_20240803_111249.jpeg,107054,Sturdy 15m,Timber,-1.0,No,No railings,50.0,True,Timber,1.0
1275,AST_EX_20240802_124353.jpeg,107060,along Nicomen Lake,Timber,-1.0,No,No railings,18.3,True,Timber,1.0
1276,AST_EX_20240803_102514.jpeg,107062,70. Made of ripped logs for decking,Timber,-1.0,No,No railings,6.0,True,Timber,1.0
1277,AST_EX_20240803_104036.jpeg,107063,"3 sections made from ripped logs, about 20 m stretch with 10m of built Boardwalk 75",Timber,-1.0,No,No railings,30.0,True,Timber,1.0
1278,AST_EX_20240803_104113.jpeg,107065,ripped log boardwalk 2m long,Timber,-1.0,No,No railings,2.0,True,Timber,1.0
1279,AST_EX_20240803_105235.jpeg,107066,New. Ripped logs 80,Timber,-1.0,No,No railings,10.0,True,Timber,1.0
1280,AST_EX_20240803_105350.jpeg,107066,New. Ripped logs 80,Timber,-1.0,No,No railings,10.0,True,Timber,1.0
1281,AST_EX_20240803_105023.jpeg,107076,Ripped logs some loose. 65,TBD,-1.0,No,No railings,,False,TBD,1.0
1282,AST_EX_20240803_105015.jpeg,107076,Ripped logs some loose. 65,TBD,-1.0,No,No railings,,False,TBD,1.0
1283,AST_EX_20240802_124438.jpeg,107079,Along Nicomen Lake. New style Timber boardwalk with decking screws.,Timber,-1.0,No,No railings,,False,Timber,1.0
1284,AST_EX_20230925_155332.jpeg,107082,before junction Bridge is in good condition 80%,Timber,-1.0,,No railings,3.0,True,Timber,1.5
1285,image.png,107140,Boardwalk about 2km into trail.,Timber,-1.0,TBD,No railings,16.0,True,Timber,2.0
1286,AST_IM_20220712_085535.jpeg,107284,"Boardwalk 4 metres long, 2 metres wide.",Timber,-1.0,No,No railings,4.0,True,Timber,2.0
1287,AST_IM_20220713_093412.jpeg,107317,"70, old splitting, buried treated sills",Timber,-1.0,No,No railings,,False,Timber,1.0
1288,AST_IM_20220713_093325.jpeg,107317,"70, old splitting, buried treated sills",Timber,-1.0,No,No railings,,False,Timber,1.0
1289,AST_IM_20220712_162336.jpeg,107319,65,Timber,-1.0,Yes,No railings,,False,Timber,2.0
1290,AST_IM_20220713_093517.jpeg,107320,"0, absent, being replaced",Timber,-1.0,No,No railings,,False,Timber,1.0
1291,AST_IM_20220714_093015.jpeg,107322,estimated 75; bridge under snow,Timber,-1.0,No,No railings,,False,Timber,1.0
1292,AST_IM_20220713_090930.jpeg,107327,Cond 65,Timber,-1.0,No,No railings,,False,Timber,1.0
1293,AST_IM_20220713_094004.jpeg,107330,"65, good except for narrow board at far end. Repair underway.",Timber,-1.0,No,No railings,,False,Timber,1.0
1294,AST_IM_20220713_094044.jpeg,107330,"65, good except for narrow board at far end. Repair underway.",Timber,-1.0,No,No railings,,False,Timber,1.0
1295,AST_IM_20220713_092737.jpeg,107332,75,Timber,-1.0,No,No railings,,False,Timber,1.0
1296,AST_IM_20220713_093742.jpeg,107335,"55, decking ok but stingers and supports failing. Raise bridge and replace sills/supports",Timber,-1.0,No,No railings,,False,Timber,1.0
1297,AST_IM_20220713_093714.jpeg,107335,"55, decking ok but stingers and supports failing. Raise bridge and replace sills/supports",Timber,-1.0,No,No railings,,False,Timber,1.0
1298,AST_IM_20220712_102155.jpeg,107340,70,Timber,-1.0,No,No railings,,False,Timber,1.0
1299,AST_IM_20220712_102134.jpeg,107340,70,Timber,-1.0,No,No railings,,False,Timber,1.0
1300,AST_IM_20220713_085452.jpeg,107345,85 1 pin sticking up,Timber,-1.0,No,No railings,,False,Timber,1.0
1301,AST_IM_20220713_090240.jpeg,107346,Failed boardwalk/bridge. Being replaced. Cond 0,Timber,-1.0,No,No railings,,False,Timber,1.0
1302,AST_IM_20220713_091218.jpeg,107357,80,Timber,-1.0,No,No railings,,False,Timber,1.0
1303,AST_IM_20220713_092930.jpeg,107358,"40 narrow, rotting plank and sills, replace",Timber,-1.0,No,No railings,,False,Timber,1.0
1304,AST_IM_20220714_092715.jpeg,107359,85,Timber,-1.0,No,No railings,,False,Timber,1.0
1305,AST_IM_20220713_093139.jpeg,107360,50. Half bridge is being replaced.,Timber,-1.0,No,No railings,,False,Timber,1.0
1306,AST_IM_20220713_091027.jpeg,107361,75,Timber,-1.0,No,No railings,,False,Timber,1.0
1307,AST_IM_20220710_091205.jpeg,107363,Two planed logs crossing river. need replaced,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1308,AST_IM_20220710_121503.jpeg,107364,Washed out . Needs to be replaced .  2 logs cut in half with footers,Timber,-1.0,No,No railings,16.0,True,Timber,1.0
1309,IMG_4149.JPG,107365,"foot bridge near trigger, 4 planks wide.",Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1310,IMG_4151.JPG,107365,"foot bridge near trigger, 4 planks wide.",Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1311,IMG_4148.JPG,107365,"foot bridge near trigger, 4 planks wide.",Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1312,AST_EX_20250703_121657.jpeg,107365,"foot bridge near trigger, 4 planks wide.",Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1313,AST_IM_20220711_193951.jpeg,107365,"foot bridge near trigger, 4 planks wide.",Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1314,AST_EX_20250703_122259.jpeg,107370,Gun creek trail between deer pass and trigger,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1315,AST_IM_20220711_193425.jpeg,107370,Gun creek trail between deer pass and trigger,Timber,-1.0,No,No railings,0.0,False,Timber,1.0
1316,AST_IM_20220719_135224.jpeg,107384,"3 logs, past bridge, 2x1.5,",Timber,-1.0,No,No railings,4.0,True,Timber,1.5
1317,AST_IM_20220719_141516.jpeg,107404,"wood rotted and broken apart, big gap in middle, 7m in length, 1m wide",TBD,-1.0,No,No railings,13.0,True,TBD,1.0
1318,AST_IM_20220719_103416.jpeg,107473,boardwalk on east portal trail.,Timber,-1.0,,No railings,5.0,False,TBD,0.0
1319,AST_IM_20220720_121206.jpeg,107579,"new 3m by 0.5 m wood boardwalks, 2 of them beside each other",TBD,-1.0,No,No railings,4.0,True,TBD,0.5
1320,AST_IM_20220720_130700.jpeg,107582,"wood, 2.5m long, 1m wide",TBD,-1.0,No,No railings,10.0,True,TBD,1.0
1321,AST_IM_20220720_115248.jpeg,107587,"new, wood frame, 3m long, 0.5m wide",TBD,-1.0,No,No railings,7.0,True,TBD,0.5
1322,AST_IM_20220720_123748.jpeg,107589,"old wood boardwalk, broken, gaps, 4 m long",TBD,-1.0,No,No railings,18.0,True,TBD,0.0
1323,AST_IM_20220720_121400.jpeg,107590,"wood, fairly sound condition but gaps, 15m long, 1m wide",TBD,-1.0,No,No railings,20.0,True,TBD,1.0
1324,AST_IM_20220720_121029.jpeg,107591,"old log boardwalk, big gaps, rotted, 3m long",TBD,-1.0,No,No railings,14.0,True,TBD,0.0
1325,AST_IM_20220720_120741.jpeg,107596,"old wood boardwalk, rotted, gaps, 5m",TBD,-1.0,No,No railings,14.0,True,TBD,0.0
